review,stars,useful,funny,cool,cone,yogurt,shake,shakes,sorbet,gelato,sundae,waffle,sherbet,smoothie,slush
7445,4,1,1,3,0,0,0,0,0,0,1,0,0,0,0
7448,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7451,1,3,2,2,0,0,0,0,1,0,0,0,0,0,0
7453,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7454,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7457,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7468,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7483,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7484,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7485,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0
7487,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7490,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7496,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7500,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0
7507,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0
7509,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0
7512,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7516,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7520,4,1,3,1,0,0,0,0,0,0,2,0,0,0,0
7526,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7527,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0
7528,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0
7533,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7537,4,1,1,1,1,0,0,0,0,0,0,1,0,0,0
7544,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7547,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0
7552,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7553,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7554,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7557,4,21,12,23,1,0,0,0,0,0,0,0,0,0,0
7559,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7561,4,1,1,1,0,0,0,0,0,2,0,0,0,2,0
7573,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7579,5,2,0,0,0,0,0,1,1,3,0,0,0,0,0
7582,4,2,0,1,0,0,0,0,0,0,4,0,0,0,0
7583,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7591,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7592,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7598,5,1,1,1,0,0,0,0,0,3,0,0,0,0,0
7599,5,2,0,1,0,0,2,1,0,0,0,0,0,0,0
7600,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0
7604,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7606,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7607,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7609,3,3,0,0,1,0,0,0,2,0,0,0,0,0,0
7613,5,2,0,2,0,1,0,0,0,0,0,0,0,2,0
7619,5,2,1,2,0,0,0,0,0,0,1,0,0,1,0
7637,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7638,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7640,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7641,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7643,3,1,0,2,0,0,0,0,0,2,0,0,0,0,0
7645,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7646,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7647,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7648,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0
7650,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7652,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0
7653,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
7654,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0
7655,5,6,2,6,0,0,0,0,0,2,0,0,0,0,0
7660,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7666,5,3,2,1,0,0,0,0,0,0,1,0,0,0,0
7673,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7686,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7689,5,3,1,2,0,0,0,0,0,0,0,0,0,1,0
7691,4,1,0,1,1,4,0,0,0,0,0,0,0,0,0
7697,4,0,0,2,0,0,3,1,0,0,0,0,0,0,0
7699,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7700,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
7701,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7703,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7706,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7708,5,3,1,2,0,0,0,0,1,0,0,0,0,0,0
7709,4,2,15,7,0,0,0,0,0,0,0,0,0,1,0
7711,3,1,0,0,4,0,0,0,0,0,0,1,0,0,0
7716,5,19,17,18,3,0,1,0,0,0,0,1,0,0,0
7719,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7720,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7725,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7727,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7730,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0
7735,1,0,0,0,2,0,0,0,0,0,0,3,0,2,0
7737,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7738,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7748,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7750,4,3,0,1,0,1,0,0,0,0,1,0,0,0,0
7752,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7754,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7755,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7756,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7760,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7767,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0
7770,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7776,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0
7786,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7792,1,2,0,0,1,2,0,0,0,0,0,3,0,0,0
7796,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
7800,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
7803,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7806,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7812,4,2,0,1,0,0,0,0,0,0,0,1,0,0,0
7815,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7824,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7832,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7833,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7836,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7838,3,0,1,0,0,5,0,0,0,0,0,0,0,0,0
7843,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0
7844,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7846,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7849,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0
7851,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7859,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7865,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7866,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0
7882,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7884,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7890,3,2,1,0,0,0,0,0,0,9,0,0,0,0,0
7892,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7895,2,2,0,1,0,0,0,0,0,4,0,0,0,0,0
7896,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7897,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7900,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7902,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7906,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7911,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
7917,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7918,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7920,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0
7921,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7922,5,3,1,1,0,2,0,0,0,0,0,0,0,0,0
7924,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7925,5,2,0,1,1,0,0,1,0,0,0,3,0,0,0
7926,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7929,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7930,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7934,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7935,5,0,0,0,1,0,0,0,0,0,1,2,0,0,0
7938,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7940,4,2,0,1,0,0,3,0,0,0,0,1,0,0,0
7944,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7955,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7961,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7972,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7974,4,4,4,6,0,1,1,1,0,0,0,0,0,0,0
7977,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7979,5,1,1,2,0,0,0,1,0,0,0,0,0,0,0
7980,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7982,4,4,3,4,0,1,0,0,0,0,0,0,0,0,0
7983,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7984,5,2,0,1,0,0,0,0,0,0,0,0,0,2,0
7986,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7988,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0
8001,5,3,3,3,0,0,0,0,0,0,2,0,0,0,0
8004,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0
8005,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0
8009,5,1,0,0,0,0,0,1,0,2,0,0,0,0,0
8016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8020,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8021,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8022,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0
8025,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0
8036,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8044,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8045,5,0,0,1,0,0,0,0,0,3,0,0,0,0,0
8046,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8047,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0
8053,4,3,2,3,0,0,0,0,0,1,0,0,0,0,0
8054,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8055,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8064,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8065,4,0,1,0,0,2,0,0,0,0,0,1,0,0,0
8073,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8082,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8083,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8086,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0
8089,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0
8091,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8099,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8101,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8102,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8104,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8109,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8112,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0
8114,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8118,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8119,4,2,2,2,0,0,0,0,0,3,0,0,0,0,0
8121,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8123,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
8127,5,4,0,1,0,0,0,0,0,7,0,0,0,0,0
8128,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8130,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0
8132,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0
8135,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8137,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8139,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8141,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
8146,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8147,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8151,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8153,5,1,0,1,0,0,0,0,0,3,0,0,0,0,0
8159,4,1,2,2,0,0,1,1,0,0,0,1,0,0,0
8162,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8163,4,1,1,5,0,0,0,0,0,0,0,0,0,1,0
8167,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8192,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8218,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0
8225,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8227,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8231,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8232,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8233,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8239,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8250,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8253,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0
8260,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8272,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0
8277,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8280,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8286,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8289,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
8290,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0
8298,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0
8299,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0
8300,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8305,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8312,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8320,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8321,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0
8327,5,1,1,2,0,0,0,0,0,1,0,0,0,0,0
8332,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8333,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8335,3,2,1,1,2,0,1,1,0,0,0,1,0,0,0
8337,5,1,0,2,2,0,0,0,0,0,0,0,0,0,0
8338,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8339,5,0,0,0,1,0,0,0,1,2,0,0,0,0,0
8343,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8344,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8357,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8358,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8360,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8365,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0
8372,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0
8373,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8374,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8375,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8381,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8388,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0
8390,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
8395,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8397,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8399,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0
8401,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8404,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8409,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8416,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8417,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8419,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8421,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8426,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8428,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8431,5,5,4,5,0,0,0,0,0,0,0,0,0,2,0
8437,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8439,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8442,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8448,3,1,0,0,3,0,0,1,0,0,0,1,0,0,0
8451,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0
8454,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8456,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8458,5,0,2,0,0,0,2,1,2,0,0,0,0,0,0
8461,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8462,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0
8467,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8470,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8474,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0
8475,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8478,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8484,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8487,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8494,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8496,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8497,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8508,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8519,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0
8520,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8523,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8543,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8546,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8552,4,0,0,2,0,0,0,0,0,1,1,0,0,0,0
8553,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0
8559,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8560,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8563,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8571,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8575,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0
8576,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8582,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
8583,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8591,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0
8594,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8596,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8598,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8606,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0
8608,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0
8612,4,3,0,4,0,0,0,0,0,0,0,1,0,0,0
8615,5,12,4,5,0,1,0,0,0,0,0,0,0,0,0
8620,4,1,0,1,0,0,0,4,0,0,0,0,0,0,0
8622,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0
8625,4,2,0,0,0,0,0,0,0,4,0,0,0,0,0
8628,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8629,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8630,2,3,2,1,0,2,0,0,0,0,0,0,0,0,0
8631,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0
8636,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0
8639,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0
8640,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8641,5,1,1,1,0,0,0,0,1,1,0,0,0,0,0
8644,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8648,4,0,1,0,2,0,0,1,0,0,0,1,0,0,0
8649,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8650,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8651,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8652,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8653,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8656,4,5,2,2,2,0,0,0,0,0,1,0,0,0,0
8657,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8660,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0
8663,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8664,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0
8667,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0
8674,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8680,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8683,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0
8685,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8693,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8702,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8707,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
8709,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8711,4,0,1,1,1,0,0,0,0,0,0,1,0,0,0
8712,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8715,4,4,0,2,0,0,2,2,0,0,0,0,0,0,0
8716,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0
8717,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8718,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8722,5,5,2,4,0,1,0,0,0,0,0,0,0,0,0
8723,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8729,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8735,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8737,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8741,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8747,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0
8748,5,4,2,3,0,1,0,0,0,0,0,0,0,0,0
8754,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
8762,3,2,4,1,2,0,0,1,0,0,0,0,0,0,0
8763,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8770,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8779,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8785,4,6,2,6,0,0,0,0,1,0,0,0,0,0,0
8788,5,2,2,2,0,0,1,0,0,0,1,0,0,0,0
8790,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0
8791,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8801,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0
8812,5,2,0,0,0,0,0,0,0,1,0,0,0,1,0
8817,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0
8818,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8819,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0
8821,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8828,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0
8829,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0
8833,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8842,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
8843,1,4,4,3,1,0,0,0,0,0,0,0,0,0,0
8847,1,5,6,5,0,0,0,0,0,0,3,0,0,0,0
8851,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8858,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8859,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0
8867,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8873,4,2,0,1,0,0,0,0,0,2,0,0,0,0,0
8876,5,0,1,3,0,0,0,1,0,0,0,0,0,0,0
8877,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8882,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8884,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8890,2,1,4,0,0,7,0,0,0,0,0,0,0,0,0
8892,5,16,5,8,0,0,0,0,0,1,0,0,0,0,0
8900,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8908,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8910,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8912,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8914,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8924,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8933,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8945,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8953,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0
8960,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8962,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0
8965,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8966,4,1,1,1,0,0,0,0,4,10,0,0,0,3,0
8971,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8972,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0
8979,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8981,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0
8992,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
8994,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8999,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9001,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9004,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9006,5,5,0,2,0,1,0,0,0,0,0,0,0,0,0
9014,4,1,1,0,0,0,0,0,0,3,0,0,0,0,0
9018,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9022,5,1,0,2,0,0,0,1,0,0,0,0,0,1,0
9031,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9036,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9038,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9043,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9044,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9048,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9051,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9052,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9053,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
