business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcBaGiS6dNDdco1wgp35fg,The South Bend Chocolate Company,20 N Meridian St,Indianapolis,IN,46204,39.76791,-86.15839,3.5,177,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,FALSE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Specialty Food, Ice Cream & Frozen Yogurt, Restaurants, Chocolatiers & Shops, Desserts, Food, Coffee & Tea",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-0:0,8:0-0:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
YH6OGUhaZKTeTA1y4KJyFg,Twistee Treat - Port Richey,9688 US Highway 19,Port Richey,FL,34668,28.29739,-82.70581,4.5,18,1,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA,TRUE,NA,NA,NA,TRUE,NA,'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Hot Dogs, Ice Cream & Frozen Yogurt, Restaurants, Desserts, Juice Bars & Smoothies",0:0-0:0,12:0-22:30,12:0-22:30,13:0-20:0,12:0-23:30,12:0-23:30,12:0-22:30,,,,,,,,,,,,,,,,,,,,,,,,
px3bYo2g-MGGTYAs0CH6Qg,U-Swirl,"3319 N Eagle Rd, Ste 115",Meridian,ID,83646,43.63549,-116.35514,4,21,0,NA,TRUE,TRUE,1,NA,TRUE,NA,NA,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cafes, Do-It-Yourself Food, Ice Cream & Frozen Yogurt, Restaurants, Food",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,NA,11:0-23:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
alLEpyxKYXy5N6cPuvSxMg,Dairy Queen,10264 Overland Rd,Boise,ID,83709,43.59077,-116.31024,3,22,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,'none',TRUE,'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False},NA,TRUE,TRUE,'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burgers, Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food",10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:30-22:0,10:30-21:0,,,,,,,,,,,,,,,,,
NhyPM2MS8WDfXb8ZT1hgfg,FroYo Frozen Yogurt,10909 Olive Blvd,St Louis,MO,63141,38.67337,-90.41971,3.5,47,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, Ice Cream & Frozen Yogurt",12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
fZ-VmEkeeY5_zHLuN9xHiw,A CREPE,"160 N Gulph Rd, Ste 2005",King of Prussia,PA,19406,40.08756,-75.39412,3.5,34,0,FALSE,TRUE,FALSE,1,NA,TRUE,TRUE,TRUE,'no',None,TRUE,NA,FALSE,TRUE,FALSE,NA,u'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True},FALSE,TRUE,NA,'average',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, Food, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Specialty Food, Restaurants, Gluten-Free, Coffee & Tea, Desserts, Creperies",10:0-21:0,10:0-21:0,10:0-21:0,18:0-1:0,6:0-22:0,10:0-21:0,10:0-18:30,,,,,,,,,,,,,,,,
A_2noC7CWV2gy0gvZLA-vQ,Walton's Ice Cream and More,408 South Main St,Smithton,IL,62285,38.40493,-89.99197,5,13,1,NA,TRUE,NA,1,NA,TRUE,NA,NA,u'no',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Burgers, Restaurants, Ice Cream & Frozen Yogurt",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w1rUV5W_TJ0M0MRwwrseWQ,The Southern V,1200 Buchanan St,Nashville,TN,37208,36.18044,-86.80701,4.5,261,1,FALSE,TRUE,FALSE,2,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,u'none',TRUE,'casual',{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True},FALSE,TRUE,NA,u'average',{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Southern, Restaurants, Vegan, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Bakeries, Vegetarian",0:0-0:0,NA,NA,10:0-14:30,10:0-14:30,10:0-15:30,10:0-15:30,,,,,,,,,,,,
swrSGHLHpwbjSj7HKsWu2g,Yogurt Mountain,"2719 Gulf To Bay Blvd, Ste 1145",Clearwater,FL,33755,27.96004,-82.72489,4,64,0,NA,TRUE,TRUE,1,NA,TRUE,None,TRUE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Desserts",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
IG-CwPl5mb6-hmpFjXUIvA,Choppa Poke,716 State St,Santa Barbara,CA,93101,34.41925,-119.69839,4,52,1,NA,TRUE,NA,NA,NA,None,None,TRUE,u'free',{u'valet': False, u'garage': None, u'street': None, u'lot': False, u'validated': False},TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,u'none',NA,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,NA,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Live/Raw Food, Restaurants, Ice Cream & Frozen Yogurt, Asian Fusion, Poke, Seafood, Food Delivery Services",NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:30-20:0,11:30-20:0,,,,,,,,,,,,
q8Tgqu4jDOSrkaam_E7ywA,Joseppi's Water Ice,Stenton Ave 18th St,Philadelphia,PA,19141,40.05078,-75.14871,5,9,0,NA,TRUE,FALSE,1,NA,TRUE,NA,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Pretzels, Desserts",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
pRf9_8_RNSjlRo8YrfqtOQ,Frost Gelato,"2905 E Skyline Dr, Ste 286",Tucson,AZ,85718,32.32513,-110.92891,4.5,147,1,FALSE,TRUE,TRUE,1,NA,TRUE,None,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,NA,NA,NA,'none',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desserts, Coffee & Tea, Food, Gelato, Ice Cream & Frozen Yogurt",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
SIpQr5knFb3i9F1-ykT_DA,Frostop,810 Clearview Pkwy,Metairie,LA,70001,29.98222,-90.18031,3.5,40,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,FALSE,TRUE,FALSE,NA,u'beer_and_wine',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), American (New), Burgers, Food, Restaurants, Ice Cream & Frozen Yogurt",10:30-20:0,10:30-20:0,10:30-20:0,10:30-20:0,10:30-22:0,10:30-22:0,10:30-20:0,,,,,,,,,,,,,,,,,
O3UQ628x3iSKR33cM3cEtw,Snowflake Dessert Factory,7500 49th St N,Pinellas Park,FL,33781,27.84027,-82.70136,5,12,0,NA,TRUE,TRUE,NA,NA,TRUE,FALSE,FALSE,u'free',NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coffee & Tea, Desserts, Ice Cream & Frozen Yogurt, Food",NA,15:0-21:0,15:0-21:0,15:0-21:0,15:0-22:0,15:0-22:0,15:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kkgaPaqs3VKdlPUCwCv3kw,Sprinkles Ice Cream Shoppe,908 Township Line Rd,Elkins Park,PA,19027,40.08143,-75.11733,4.5,107,1,NA,FALSE,FALSE,1,NA,TRUE,FALSE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",16:0-21:0,16:0-21:0,16:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
4k1CBVYSQvE2OuikeZ0KEg,Polar Bear Ice Cream Roll,15006 N Dale Mabry Hwy,Tampa,FL,33618,28.08626,-82.50576,4.5,17,0,NA,TRUE,TRUE,1,NA,TRUE,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bubble Tea, Food, Ice Cream & Frozen Yogurt",12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,12:0-21:30,,,,,,,,,,,,,,,,,,,,,,,,,
JrWqQQXAKc7VqvbHHZPwKw,Lick,Broad Ripple Farmers Market,Indianapolis,IN,46219,39.78029,-86.04272,5,14,0,NA,TRUE,NA,1,NA,NA,NA,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,8:0-0:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
cLklKGmZLe4UUJdKdCoPcg,THE POPCORN SPOT,"7441 US HWY 301, Ste 110",RIVERVIEW,FL,33578,27.87432,-82.3276,5,10,1,NA,TRUE,FALSE,NA,NA,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Specialty Food, Food, Popcorn Shops",NA,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,12:0-18:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yoKm5aPqTUA1HszX4LnXPQ,Josie's Yogurt,914 E Speedway Blvd,Tucson,AZ,85719,32.2358,-110.95765,3,5,0,NA,TRUE,NA,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
q2iS794-52tFAC2ScQFTug,The Revolution Ice Cream Co.,"220 W Brandon Blvd, Ste 104",Brandon,FL,33511,27.93831,-82.28794,4.5,280,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False},NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,FALSE,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,13:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
LQLTFLjPdGkenFgcILR7xA,Kiwi Yogurt,250 Plaza Dr,Collegeville,PA,19426,40.16581,-75.48195,4.5,45,1,NA,TRUE,FALSE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
Zn-kofRoT97u1XcntgLv2Q,The Grilled Cheeserie,334 Main St,Franklin,TN,37064,35.92507,-86.86984,3.5,65,1,NA,TRUE,NA,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,FALSE,FALSE,FALSE,FALSE,u'none',NA,NA,{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False},FALSE,NA,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Sandwiches, Cheese Shops, Restaurants, Specialty Food, Ice Cream & Frozen Yogurt, American (Traditional)",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,
CoiPTgPr9M00x-tPVoKaYA,Yogurt Oasis,2404 West End Ave,Nashville,TN,37203,36.14792,-86.80735,3,12,0,NA,TRUE,NA,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Desserts",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
1qhMQZIKew3P-pwWFeQojg,PA Peterson Ice Cream,"95 Avenue NW, Siute 16320",Edmonton,AB,T5P 0A9,53.53166,-113.6053,4,7,1,NA,NA,TRUE,1,NA,TRUE,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
j8GUbaFhRajOP3yJfxAOUw,Yapple Yogurt,"Langhorne Square Shopping Center, 1319 E Lincoln Hwy",Levittown,PA,19056,40.14838,-74.88645,4,16,0,NA,TRUE,FALSE,2,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:30,12:0-22:30,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
tQgLGY9ZxfXP-CVWsMpJIw,Gelato Da Vinci,14390 Clay Ter Blvd,Carmel,IN,46032,39.99654,-86.13033,4,9,0,NA,TRUE,NA,2,NA,NA,NA,NA,NA,{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Restaurants, Italian",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
6ZZX9XQpBOk7U8FFEnMwbg,Maxximo Jo's Coffee,1212 Murfreesboro Rd,Franklin,TN,37064,35.91509,-86.83063,4.5,15,0,NA,TRUE,NA,1,NA,NA,NA,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Coffee & Tea",6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-22:0,7:0-22:0,7:0-19:0,,,,,,,,,,,,,,,,,,,,,,,,,
hegSLbN5wcSnHi8Oj9f9JQ,Dairy Queen,7219 US Highway 41 N,Palmetto,FL,34221,27.57871,-82.54117,1.5,20,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,'no',NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Burgers, Ice Cream & Frozen Yogurt, Fast Food, Restaurants",10:0-22:0,10:0-22:0,10:0-22:45,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,,,,,,,,,,,,,,,,,,,,,
_XLBJrfqG_tcqA6gbfatSA,Freezy Street,10709 Chef Menteur Hwy,New Orleans,LA,70127,30.02069,-89.96106,4,11,0,NA,TRUE,FALSE,1,NA,FALSE,NA,TRUE,u'paid',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",0:0-0:0,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
xzQj3Eo_zSHA7xac92QL_A,Dunkin Donuts,9205 GIBSONTON DR,Gibsonton,FL,33534,27.84812,-82.35217,2,8,1,NA,NA,NA,1,NA,NA,NA,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Donuts",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
8S9ZdSrVrTi_z1TYM-zayg,Nightlight Ice Cream,1020 Bethlehem Pike,Glenside,PA,19038,40.0985,-75.21251,3.5,5,1,NA,TRUE,TRUE,2,NA,TRUE,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
jLm-ZaYxqmuplPxm3swlSw,Culver's,5020 W 71st St,Indianapolis,IN,46268,39.88253,-86.2454,3,57,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'average',{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, American (Traditional), Burgers, Fast Food, Restaurants",0:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-23:0,10:0-23:0,10:0-22:0,,,,,,,,,,,,
Qe754CEFSvHiMHw1WGp1lg,Friendly's,106 Neshaminy Mall,Cornwells Heights,PA,19020,40.13864,-74.95382,2.5,10,0,NA,TRUE,TRUE,2,NA,TRUE,TRUE,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,FALSE,TRUE,FALSE,NA,NA,TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,FALSE,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Burgers, American (Traditional), Restaurants",9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,9:30-21:0,11:0-18:0,,,,,,,,,,,,
fn7vArjV9dj-zGCDkhe5rA,La Michoacana Deluxe,"903 Gallatin Pike S, Ste D",Madison,TN,37115,36.25239,-86.71667,4.5,29,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,'no',{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False},NA,NA,None,FALSE,FALSE,NA,u'none',TRUE,u'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,u'loud',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food, Desserts",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,,,,
6UVl0zTuhnDllGsBHcaL5w,SmallCakes Cupcake & Creamery,"1114 Hillsboro Rd, Ste 130",Franklin,TN,37064,35.94725,-86.8809,4,16,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,NA,{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Cupcakes, Food",11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-18:0,,,,,,,,,,,,,,,,,,,,,,,,,
Y-nTadJ3OgWR0Qea_5R0LQ,Delsa's Ice Cream Parlour,7923 W Ustick Rd,Boise,ID,83704,43.63371,-116.28145,3,114,1,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
